trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1308,False,"{'a': 0.5, 'e': 0.0038917988510501055}",25,0,41.41093844928928,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1309,False,"{'a': 0.5, 'e': 0.003872339856794855}",25,15,18.03507469983147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.0038529781575108806}",25,18,13.432991358841317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.003833713266723326}",20,12,16.462798263837133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.0038145447003897093}",25,15,18.275089539208324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.0037954719768877607}",20,12,15.695706435665965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.003776494617003322}",25,15,17.40294342850855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.0037576121439183052}",20,12,16.63123233925374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.003738824083198714}",20,12,17.461697417966896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.0037201299627827203}",20,11,18.38006367212842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.0037015293129688065}",20,11,17.50786291176612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.0036830216664039627}",20,10,17.617466832367082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.0036646065580719428}",25,13,-18.805402868371736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1321,False,"{'a': 0.5, 'e': 0.003646283525281583}",25,13,23.471773415260532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.0036280521076551752}",20,12,14.206203028814343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.003609911847116899}",25,8,28.062956640525922,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.0035918622878813146}",20,4,27.48066634276423,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.003573902976441908}",25,1,35.166716584928,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.0035560334615596986}",20,9,22.116332252962824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.0035382532942519}",25,3,36.15950941255821,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.0035205620277806407}",20,6,24.503879755825523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.0035029592176417375}",20,7,27.530091281601322,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.0034854444215535285}",30,22,17.837628556851957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.003468017199445761}",25,18,15.306045753833398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.0034506771134485323}",20,9,16.992877227647096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.0034334237278812896}",30,20,21.73762723717561,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.003416256609241883}",30,22,16.772346050741014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.5, 'e': 0.0033991753261956737}",35,24,20.970780509609384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.0033821794495646953}",35,21,31.871405553756357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.0033652685523168717}",25,18,11.591085050857934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.0033484422095552873}",35,21,29.84917322018717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.003331699998507511}",20,10,16.377277003416403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.003315041498514973}",25,10,26.09729152754864,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.0032984662910223984}",20,6,21.28665103538363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.5, 'e': 0.0032819739595672864}",25,8,28.168165167875273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.5, 'e': 0.00326556408976945}",25,19,12.362857076304751,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.0032492362693206027}",20,16,7.070137580885424,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.003232990087974}",20,6,24.548205572516945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.0032168251375341295}",30,16,24.1671637445545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.003200741011846459}",25,19,11.856359723149025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.0031847373067872267}",30,9,40.55616539242919,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.0031688136202532905}",20,8,26.592152625920153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.003152969552152024}",25,14,19.372604775374363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.003137204704391264}",20,9,18.24532601104541,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.0031215186808693078}",20,12,14.204087985628329,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.003105911087464961}",25,13,26.562230684817205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.0030903815320276365}",20,5,30.729625248388036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.5, 'e': 0.003074929624367498}",25,11,27.176842360640226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.0030595549762456606}",25,13,21.219230095402885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.0030442572013644324}",20,12,14.318218361347725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.00302903591535761}",20,10,13.270246852790814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.003013890735780822}",20,16,6.787046798152866,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.002998821282101918}",20,8,22.74269132069937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.002983827175691408}",25,13,23.776665410959797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.0029689080398129513}",30,13,31.401497080594766,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.0029540634996138865}",20,8,18.53424967272646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.002939293182115817}",30,18,23.16903635090741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.002924596716205238}",25,16,17.35791852210511,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.002909973732624212}",20,8,23.3437362691614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.0028954238639610904}",20,11,15.894547251271542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.002880946744641285}",20,8,24.803387282379674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.0028665420109180786}",30,12,33.645944435075016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.5, 'e': 0.0028522093008634883}",25,16,19.06090818087758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.5, 'e': 0.0028379482543591707}",20,6,22.248896680560378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.002823758513087375}",25,17,15.352519865183742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.002809639720521938}",25,12,25.644535002470132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.0027955915219193286}",35,16,37.30437359156814,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.002781613564309732}",25,15,21.053103148660554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.002767705496488183}",20,8,21.613519046822013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.002753866969005742}",20,12,16.62617112789108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.0027400976341607135}",20,9,16.845767269772942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.5, 'e': 0.00272639714598991}",25,20,7.769567419891908,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.5, 'e': 0.00271276516025996}",25,14,22.93848332084909,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.0026992013344586605}",20,14,13.323918952379607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.5, 'e': 0.002685705327786367}",20,14,12.668653712957095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.5, 'e': 0.002672276801147435}",25,9,28.152010938583295,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.0026589154171416983}",30,20,17.988127774716972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.0026456208400559896}",25,18,11.029659960601078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.0026323927358557096}",20,9,19.51605070450468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.002619230772176431}",20,9,22.07210633696205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.002606134618315549}",35,23,24.917237737452194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.5, 'e': 0.0025931039452239714}",20,16,7.675099224629703,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.0025801384254978514}",30,20,21.58014091410009,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.5, 'e': 0.002567237733370362}",25,12,24.681337647754983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.00255440154470351}",30,8,38.31029780218471,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.5, 'e': 0.0025416295369799927}",25,17,15.338719851025498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.0025289213892950926}",20,7,21.53214543776156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.0025162767823486173}",20,12,13.315595182312979,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.5, 'e': 0.002503695398436874}",20,8,22.78374191389158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.00249117692144469}",20,9,22.88121207169894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.5, 'e': 0.0024787210368374664}",25,18,15.889579847225704,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.002466327431653279}",20,14,9.650246768990487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.0024539957944950124}",20,3,25.52796030812888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.0024417258155225376}",25,8,29.552256018780827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.0024295171864449246}",25,15,17.086624342692193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.0024173696005127003}",20,0,30.47293925807552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1404,False,"{'a': 0.5, 'e': 0.0024052827525101366}",35,26,16.937669733554905,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.002393256338747586}",25,2,40.43667886208468,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.002381290057053848}",20,9,23.941253034163832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.0023693836067685786}",30,20,18.997521745831676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.002357536688734736}",20,10,18.776061252247864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.002345749005291062}",20,14,13.016384400157474,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.0023340202602646068}",25,12,24.79636617933976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.002322350158963284}",20,12,13.518771385270494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.0023107384081684675}",20,12,10.872091415677016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.002299184716127625}",25,8,31.740558852841566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.0022876887925469868}",30,15,22.22191625398741,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.002276250348584252}",30,18,21.138662990310117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.0022648690968413306}",25,17,12.17409585672356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.0022535447513571238}",30,22,16.489070196299437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.0022422770276003382}",25,11,30.660472586580124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.0022310656424623368}",35,21,27.846366804311657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.002219910314250025}",25,16,13.94053584107436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.002208810762678775}",20,12,15.32284429725634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.0021977667088653808}",30,20,17.32917738840485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.002186777875321054}",25,19,7.732814444923979,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.0021758439859444487}",25,14,22.826345397518836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.0021649647660147266}",20,4,30.545988747937294,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.5, 'e': 0.002154139942184653}",25,20,11.23099733178644,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.0021433692424737295}",20,9,20.519761627588935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.002132652396261361}",20,15,9.859065675779759,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.002121989134280054}",25,14,21.110937094102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.002111379188608654}",30,21,17.462471821244225,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.0021008222926656105}",20,13,15.888791580223527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.5, 'e': 0.0020903181812022826}",20,11,15.630411789327724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.002079866590296271}",25,7,32.435950631270494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.0020694672573447898}",20,14,11.30509373983951,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.0020591199210580656}",20,13,15.142792634502678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.0020488243214527753}",35,25,14.325921844085007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.0020385801998455116}",20,13,15.020243120195488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.002028387298846284}",25,13,24.15045956551031,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.0020182453623520526}",20,0,29.49446532698027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.5, 'e': 0.0020081541355402924}",20,8,19.390432612889548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.001998113364862591}",20,9,23.961098463054093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.001988122798038278}",20,16,8.353403285596283,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.0019781821840480864}",25,13,22.70995032013156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.001968291273127846}",25,11,29.294469344388073,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.0019584498167622066}",20,10,20.19422961218467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.0019486575676783957}",25,12,28.946066571167613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.5, 'e': 0.0019389142798400037}",20,14,12.773597676239227,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.0019292197084408037}",25,9,24.98948921678479,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.0019195736098985997}",30,12,31.502421602309035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.0019099757418491066}",20,10,18.395300353863494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.001900425863139861}",20,10,18.673261018138763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.001890923733824162}",30,16,21.61866781986428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.001881469115155041}",25,18,13.221450938515884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.0018720617695792657}",25,16,18.743173233088186,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.0018627014607313693}",30,10,35.63782041020332,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.5, 'e': 0.0018533879534277126}",20,16,8.602163913939897,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.001844121013660574}",20,9,19.694557383333475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.0018349004085922711}",25,13,24.063896181442814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.0018257259065493098}",20,10,20.889663028464618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.0018165972770165632}",30,19,17.687873861607105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.0018075142906314803}",25,14,20.238366734594333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.001798476719178323}",25,20,9.948027930612753,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.0017894843355824315}",25,10,29.436293913738268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.0017805369139045192}",25,15,19.999717932380776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.0017716342293349965}",35,25,19.655541167562816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.0017627760581883215}",20,8,18.179842034129837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.5, 'e': 0.00175396217789738}",30,13,30.637702844799122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.5, 'e': 0.001745192367007893}",25,15,22.456725810730347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.5, 'e': 0.0017364664051728537}",30,6,41.89064511685922,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.5, 'e': 0.0017277840731469893}",20,1,25.87953367514097,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.5, 'e': 0.0017191451527812543}",30,18,21.020289624132204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.5, 'e': 0.0017105494270173481}",20,7,25.18450178164932,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.5, 'e': 0.0017019966798822613}",25,11,15.819352380547272,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.5, 'e': 0.00169348669648285}",20,15,10.53939235904465,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.5, 'e': 0.0016850192630004357}",30,17,23.539285023475767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.5, 'e': 0.0016765941666854335}",25,7,35.29998213942052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.5, 'e': 0.0016682111958520064}",20,12,14.336003688087262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.5, 'e': 0.0016598701398727463}",25,15,15.779458701050157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.5, 'e': 0.0016515707891733827}",20,12,14.608023685336052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.5, 'e': 0.0016433129352275157}",25,19,11.549181080733412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.5, 'e': 0.0016350963705513782}",20,11,20.540670801900788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.5, 'e': 0.0016269208886986212}",30,19,25.16878971475614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.5, 'e': 0.001618786284255128}",20,16,8.85155100978501,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.5, 'e': 0.0016106923528338526}",20,7,28.88006709990641,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.5, 'e': 0.0016026388910696833}",25,16,17.497905576197386,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.5, 'e': 0.0015946256966143347}",25,18,14.564646060963181,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.5, 'e': 0.001586652568131263}",25,17,16.221003977693616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.5, 'e': 0.0015787193052906067}",25,0,38.176969226486186,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1489,False,"{'a': 0.5, 'e': 0.0015708257087641538}",20,16,5.292204020189645,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
